filename,year,month,num_citations,file_size,forward_links
Transport in Bosnia and Herzegovina,2007,4,0,39303,102
Ishak Bey,2014,7,8,59957,102
List of flags of Bosnia and Herzegovina,2011,3,0,88186,232
Bosniaks,2010,12,47,175439,489
Isa Beg Isakovi%C4%87,2012,3,4,43375,87
Chetniks,2008,11,30,115144,327
Bosnian nationalism,2010,9,0,25549,38
List of diplomatic missions of Bosnia and Herzegovina,2008,8,12,69281,147
Husein Grada%C5%A1%C4%8Devi%C4%87,2012,9,8,99487,266
Chetniks,2005,8,0,57394,147
Chetniks,2004,11,0,49019,105
Sky Srpska,2007,3,0,33297,83
Stephen Dr%C5%BEislav of Croatia,2010,1,0,41193,115
Peace plans offered before and during the Bosnian War,2014,3,6,119288,524
Presidency of Bosnia and Herzegovina,2007,11,0,69636,178
Bosnia and Herzegovina dinar,2007,3,0,39315,106
Tomislav of Croatia,2006,9,0,47199,128
Bellum Batonianum,2013,10,12,54117,149
Neretva,2007,8,0,39632,79
Early history of Bosnia and Herzegovina,2007,7,0,49336,168
Bosnia and Herzegovina,2006,5,2,223922,760
Zeta Banovina,2006,3,0,41928,109
Croatian National Assembly,2015,3,2,31708,44
Bellum Batonianum,2007,7,0,25736,28
Austro Hungarian rule in Bosnia and Herzegovina,2014,9,37,135689,309
"Catherine of Bosnia, Countess of Cilli",2009,11,3,34488,73
Political divisions of Bosnia and Herzegovina,2006,9,0,82522,298
Tomislav of Croatia,2007,2,0,45468,123
Arnoro,2006,7,0,38451,106
Illyrians,2010,9,55,140896,394
BH Telecom,2009,6,1,36027,83
Bosnian Cyrillic,2008,7,0,64373,206
Vrbas Banovina,2009,1,0,44682,112
Viso%C4%8Dica hill,2008,10,5,31778,52
Alija Izetbegovi%C4%87,2006,12,5,85741,209
Bosniaks,2005,6,0,89998,259
Telephone numbers in Bosnia and Herzegovina,2013,1,1,54210,272
"State of Slovenes, Croats and Serbs",2014,7,8,124029,429
Bosnian crisis,2007,1,0,42762,74
Dnevni list,2014,12,2,33377,52
Sevdalinka,2008,12,0,56419,187
Telemach,2013,6,2,48815,216
Bosnian Church,2006,12,1,34315,63
Autonomous Province of Western Bosnia,2008,12,0,45564,87
Demographic history of Bosnia and Herzegovina,2009,10,6,130280,570
Template:BosniaHerzegovina film stub,2014,3,0,31214,49
Bosniaks,2003,10,0,36026,66
Sokollu,2015,2,3,29221,55
