filename,year,month,num_citations,file_size,forward_links
Balkh University,2015,2,4,43801,109
Kabul,2004,10,0,66939,172
Burqa Band,2013,3,3,32757,60
Education in Afghanistan,2011,6,12,79992,252
List of universities in Afghanistan,2009,6,0,38563,113
Buzkashi,2004,7,0,29294,33
Gandh%C4%81ran Buddhist texts,2012,5,11,92756,487
Jalalabad,2008,1,1,45187,91
Kabul,2013,3,98,358696,1091
Talulqan Airfield,2015,2,0,38803,68
Fighter kite,2012,9,17,66026,144
Kushan Empire,2010,11,40,232779,981
Yuezhi,2013,9,47,130538,408
Loya jirga,2002,1,0,28712,48
Taliban,2008,12,133,222367,545
Mining in Afghanistan,2010,10,12,66518,137
Afghan National Army,2011,5,100,232869,495
Panjpai,2010,9,0,26150,44
Kekeya Kingdom,2007,10,0,49278,159
Vehicle registration plates of Afghanistan,2012,10,1,36430,96
The Boxing Girls of Kabul,2014,3,7,43082,80
Pushang,2014,12,3,35603,73
Jirga,2011,3,2,33229,67
Persianate society,2013,5,61,142974,367
Nusay,2014,4,1,33912,58
Rabatak inscription,2012,8,5,58302,132
Oryakhel,2013,7,0,26253,49
The Center for Public Policy Analysis,2013,12,69,104473,151
Hazaragi cuisine,2014,10,2,54140,150
The Hazaras (book),2012,10,1,35742,74
Taliban,2002,9,0,46597,81
Afghan Cheetahs,2014,7,4,52485,112
Maurya Empire,2006,3,8,133829,467
Buddhas of Bamiyan,2004,7,0,43493,44
List of universities in Afghanistan,2011,4,0,48760,138
Afghan Independence Day,2010,1,2,31381,53
Ministry of Defense (Afghanistan),2011,3,2,44263,119
Demographics of Afghanistan,2014,12,36,178864,487
Poetry of Afghanistan,2006,11,0,81061,444
Nuristan Province,2012,10,18,137111,633
Kekeya Kingdom,2011,2,0,48981,155
Kidarites,2007,10,0,37811,108
Economy of Afghanistan,2010,3,20,113601,396
Afghan,2007,6,0,26844,45
Oryakhel,2013,2,0,26017,45
Siege of Khost,2014,4,2,46631,105
